taxaU,SiteCode,k,land_type,nCongKS,Smed,Ssd,Smin,Smax
contemp,PRanto11,0.1499999999999999,contemp,99,102.07,8.951333064765473,79,125
contemp,PRanto11,0.1499999999999999,ideal,95,137.24,9.966732542601791,110,172
contemp,PRanto11,0.1499999999999999,non_frag,93,136.45,8.989752864548423,115,159
contemp,PRanto11,0.19999999999999996,contemp,98,101.22,8.468098184875213,74,121
contemp,PRanto11,0.19999999999999996,ideal,92,124.14,9.583255599157726,102,148
contemp,PRanto11,0.19999999999999996,non_frag,86,122.21,8.714663133785123,99,142
contemp,PRanto11,0.2499999999999999,contemp,97,101.51,8.70793786255861,81,124
contemp,PRanto11,0.2499999999999999,ideal,87,122.6,8.883078909313532,98,145
contemp,PRanto11,0.2499999999999999,non_frag,92,121.54,9.605785293827418,95,141
contemp,PRanto11,0.29999999999999993,contemp,91,99.86,9.38192976208019,80,129
contemp,PRanto11,0.29999999999999993,ideal,80,105.62,9.023851671536882,84,128
contemp,PRanto11,0.29999999999999993,non_frag,80,106.73,9.03064927137724,86,132
contemp,PRanto11,0.34999999999999987,contemp,89,102.09,7.341723850085148,82,123
contemp,PRanto11,0.34999999999999987,ideal,89,110.66,9.192904598085143,87,130
contemp,PRanto11,0.34999999999999987,non_frag,79,109.42,8.071874101790211,92,131
contemp,PRanto11,0.3999999999999999,contemp,87,100.01,8.13086773358232,79,117
contemp,PRanto11,0.3999999999999999,ideal,82,108.62,7.875008417503919,87,126
contemp,PRanto11,0.3999999999999999,non_frag,80,108.28,8.395621754609044,86,126
contemp,PRanto11,0.45,contemp,64,100.37,9.175786097389722,77,122
contemp,PRanto11,0.45,ideal,75,101.13,7.485548366247749,86,119
contemp,PRanto11,0.45,non_frag,72,101.26,8.32620301011551,83,123
contemp,PRanto11,0.49999999999999994,contemp,82,103.03,7.878438803455795,82,125
contemp,PRanto11,0.49999999999999994,ideal,71,103.25,8.104587801630842,89,125
contemp,PRanto11,0.49999999999999994,non_frag,80,103.51,7.754431772941982,87,122
contemp,PRanto11,0.5499999999999999,contemp,75,102.91,8.056736938799114,88,133
contemp,PRanto11,0.5499999999999999,ideal,81,103.7,8.38167794970227,86,125
contemp,PRanto11,0.5499999999999999,non_frag,71,104.53,8.906308058467506,82,133
contemp,PRanto11,0.5999999999999999,contemp,75,102.63,7.73507686719493,86,123
contemp,PRanto11,0.5999999999999999,ideal,73,102.41,7.876694943459676,81,123
contemp,PRanto11,0.5999999999999999,non_frag,79,103.05,9.078084388328639,80,122
contemp,PRanto11,0.6499999999999999,contemp,74,102.09,8.179915042407844,82,124
contemp,PRanto11,0.6499999999999999,ideal,72,101.61,7.959360159046337,82,127
contemp,PRanto11,0.6499999999999999,non_frag,83,101.28,8.447197849887944,79,126
contemp,PRanto11,0.7,contemp,75,101.82,8.27968183646759,84,126
contemp,PRanto11,0.7,ideal,78,103.31,7.56346214348691,88,126
contemp,PRanto11,0.7,non_frag,74,102.37,7.862010692005711,84,126
contemp,PRanto11,0.75,contemp,73,100.83,8.56827010109115,77,121
contemp,PRanto11,0.75,ideal,69,100.95,8.193832368854569,83,120
contemp,PRanto11,0.75,non_frag,76,101.73,8.997030935623465,75,124
contemp,PRanto11,0.7999999999999999,contemp,72,100.76,6.757143619828566,83,118
contemp,PRanto11,0.7999999999999999,ideal,66,101.53,7.588474780543815,87,119
contemp,PRanto11,0.7999999999999999,non_frag,67,101.1,8.753065840958905,77,135
contemp,PRanto11,0.85,contemp,70,101.01,8.408142998716702,84,124
contemp,PRanto11,0.85,ideal,64,100.35,7.3805299418281765,78,119
contemp,PRanto11,0.85,non_frag,72,101.28,8.172484013413237,83,122
contemp,PRanto11,0.8999999999999999,contemp,73,101.84,9.161535754104623,83,124
contemp,PRanto11,0.8999999999999999,ideal,83,102.5,8.41175224062001,84,123
contemp,PRanto11,0.8999999999999999,non_frag,80,102.07,7.556193526244587,84,127
contemp,PRanto11,0.95,contemp,75,100.83,7.902250031197163,81,119
contemp,PRanto11,0.95,ideal,78,100.32,8.74773275099487,79,120
contemp,PRanto11,0.95,non_frag,71,101.25,9.503189257328618,79,122
contemp,PRanto11,0.99,contemp,71,102.33,8.627013013514789,81,127
contemp,PRanto11,0.99,ideal,74,100.99,8.372025327291365,80,119
contemp,PRanto11,0.99,non_frag,73,101.78,7.501622720074867,81,118
contemp,PRanto12,0.05,contemp,94,155.3,10.880897913037296,124,187
contemp,PRanto12,0.05,ideal,91,153.86,10.949858169830053,124,180
contemp,PRanto12,0.05,non_frag,91,152.85,10.986102331784664,114,185
contemp,PRanto12,0.09999999999999988,contemp,99,155.66,10.194294304346739,132,190
contemp,PRanto12,0.09999999999999988,ideal,100,156.3,10.265663075702339,134,190
contemp,PRanto12,0.09999999999999988,non_frag,100,154.01,10.357737555698506,131,180
contemp,PRanto12,0.1499999999999999,contemp,97,155.43,8.873129337636426,133,179
contemp,PRanto12,0.1499999999999999,ideal,99,154.85,9.073632573606234,136,187
contemp,PRanto12,0.1499999999999999,non_frag,98,155.58,9.62549224767757,128,178
contemp,PRanto12,0.19999999999999996,contemp,100,157.11,10.833818170968911,132,184
contemp,PRanto12,0.19999999999999996,ideal,99,154.98,8.241285571971638,138,180
contemp,PRanto12,0.19999999999999996,non_frag,99,153.88,10.35655260297469,126,175
contemp,PRanto12,0.2499999999999999,contemp,100,155.39,8.337447469281608,134,175
contemp,PRanto12,0.2499999999999999,ideal,100,154.69,8.54778014776617,133,176
contemp,PRanto12,0.2499999999999999,non_frag,100,154.57,9.510499248703821,135,177
contemp,PRanto12,0.29999999999999993,contemp,99,152.42,9.613941896427228,130,181
contemp,PRanto12,0.29999999999999993,ideal,100,153.08,9.633359546991702,132,175
contemp,PRanto12,0.29999999999999993,non_frag,99,154.28,9.607530716299921,129,179
contemp,PRanto12,0.34999999999999987,contemp,100,155.72,10.679991677067086,127,184
contemp,PRanto12,0.34999999999999987,ideal,100,155.53,8.652033100241628,129,175
contemp,PRanto12,0.34999999999999987,non_frag,100,157.26,10.514655476903645,131,183
contemp,PRanto12,0.3999999999999999,contemp,100,154.72,10.169353842587915,132,192
contemp,PRanto12,0.3999999999999999,ideal,100,156.25,10.255695633612229,129,179
contemp,PRanto12,0.3999999999999999,non_frag,100,153.39,10.711925762221913,122,173
contemp,PRanto12,0.45,contemp,100,153.22,10.153946339361177,128,180
contemp,PRanto12,0.45,ideal,100,152.78,9.274250221539052,128,178
contemp,PRanto12,0.45,non_frag,100,155.08,10.590332927493428,129,182
contemp,PRanto12,0.49999999999999994,contemp,99,152.51,9.942760423971043,128,185
contemp,PRanto12,0.49999999999999994,ideal,97,153.63,8.543004699339063,132,174
contemp,PRanto12,0.49999999999999994,non_frag,99,153.04,10.721374855300919,131,182
contemp,PRanto12,0.5499999999999999,contemp,99,154.44,10.160648989055172,128,191
contemp,PRanto12,0.5499999999999999,ideal,98,153.59,9.838180623458689,129,178
contemp,PRanto12,0.5499999999999999,non_frag,98,153.5,9.334956568801708,130,170
contemp,PRanto12,0.5999999999999999,contemp,99,155.36,10.370431938249178,134,185
contemp,PRanto12,0.5999999999999999,ideal,100,154.46,10.539411364928874,133,185
contemp,PRanto12,0.5999999999999999,non_frag,100,154.65,9.727992515613813,132,177
contemp,PRanto12,0.6499999999999999,contemp,100,154.15,8.718232375750015,137,178
contemp,PRanto12,0.6499999999999999,ideal,98,153.99,10.018664400190096,132,179
contemp,PRanto12,0.6499999999999999,non_frag,100,155.27,9.060799126350876,135,183
contemp,PRanto12,0.7,contemp,100,154.03,9.257762235884092,134,175
contemp,PRanto12,0.7,ideal,99,153.18,10.342986693280318,126,179
contemp,PRanto12,0.7,non_frag,99,155.14,9.623225272561411,132,177
contemp,PRanto12,0.75,contemp,99,152.19,9.981492975512332,130,177
contemp,PRanto12,0.75,ideal,100,153.11,9.651393367767886,134,178
contemp,PRanto12,0.75,non_frag,100,154.75,9.279471205763066,133,177
contemp,PRanto12,0.7999999999999999,contemp,99,154.13,9.685618830059962,133,181
contemp,PRanto12,0.7999999999999999,ideal,98,153.9,9.615328671165924,130,176
contemp,PRanto12,0.7999999999999999,non_frag,99,152.96,10.411648488228185,122,174
contemp,PRanto12,0.85,contemp,100,155.1,10.407359478423492,127,183
contemp,PRanto12,0.85,ideal,98,155.39,10.325896639718094,132,186
contemp,PRanto12,0.85,non_frag,98,153.79,9.083557128185527,129,176
contemp,PRanto12,0.8999999999999999,contemp,100,154.52,8.714877561336758,123,172
contemp,PRanto12,0.8999999999999999,ideal,100,155.04,8.813350754120224,135,179
contemp,PRanto12,0.8999999999999999,non_frag,99,153.32,10.068332192141513,133,175
contemp,PRanto12,0.95,contemp,100,152.07,9.963828520597833,124,177
contemp,PRanto12,0.95,ideal,100,149.71,9.13788318435452,131,179
contemp,PRanto12,0.95,non_frag,100,151.6,9.804142600003946,130,177
contemp,PRanto12,0.99,contemp,100,157.43,9.54865795213488,136,183
contemp,PRanto12,0.99,ideal,100,156.39,10.296508185209237,136,185
contemp,PRanto12,0.99,non_frag,100,157.27,9.977606239104961,135,183
contemp,PRanto13,0.05,contemp,99,134.25,11.263936373500279,105,163
contemp,PRanto13,0.05,ideal,100,133.19,11.252559753678316,105,167
contemp,PRanto13,0.05,non_frag,99,131.86,10.144431721367884,107,159
contemp,PRanto13,0.09999999999999988,contemp,99,134.91,9.338845774721863,112,156
contemp,PRanto13,0.09999999999999988,ideal,98,136.07,9.831155382843674,111,161
contemp,PRanto13,0.09999999999999988,non_frag,94,132.23,8.685126029103673,112,159
contemp,PRanto13,0.1499999999999999,contemp,95,137.97,9.320830370083922,117,162
contemp,PRanto13,0.1499999999999999,ideal,93,138.11,8.929459811503298,118,164
contemp,PRanto13,0.1499999999999999,non_frag,95,137.32,9.819461196105323,112,169
contemp,PRanto13,0.19999999999999996,contemp,90,130.47,8.585229269865868,108,152
contemp,PRanto13,0.19999999999999996,ideal,92,131.45,8.262578412348171,114,153
contemp,PRanto13,0.19999999999999996,non_frag,94,133.27,8.505322160300869,111,156
contemp,PRanto13,0.2499999999999999,contemp,92,132.02,8.238833888262576,116,150
contemp,PRanto13,0.2499999999999999,ideal,92,131.94,8.4516688926334,111,149
contemp,PRanto13,0.2499999999999999,non_frag,91,132.36,9.363069513096157,108,160
contemp,PRanto13,0.29999999999999993,contemp,93,131.92,9.079536320648748,112,163
contemp,PRanto13,0.29999999999999993,ideal,96,131.99,9.082667476289577,110,150
contemp,PRanto13,0.29999999999999993,non_frag,98,132.71,9.46049201103775,111,156
contemp,PRanto13,0.34999999999999987,contemp,95,131.83,10.160385541082304,100,158
contemp,PRanto13,0.34999999999999987,ideal,92,131.98,8.171124324551226,112,153
contemp,PRanto13,0.34999999999999987,non_frag,94,132.68,9.568340050036438,109,154
contemp,PRanto13,0.3999999999999999,contemp,95,132.46,8.705530576952942,109,160
contemp,PRanto13,0.3999999999999999,ideal,97,133.99,10.733215696701487,103,160
contemp,PRanto13,0.3999999999999999,non_frag,96,133.01,9.747825450329987,107,157
contemp,PRanto13,0.45,contemp,87,134.43,9.214892426080862,110,157
contemp,PRanto13,0.45,ideal,90,131.58,8.702931121237839,114,153
contemp,PRanto13,0.45,non_frag,92,132.8,8.28287755590173,116,157
contemp,PRanto13,0.49999999999999994,contemp,88,132.43,10.01237113562895,110,157
contemp,PRanto13,0.49999999999999994,ideal,94,129.82,9.020045017693212,111,157
contemp,PRanto13,0.49999999999999994,non_frag,92,131.22,8.255490979531825,113,149
contemp,PRanto13,0.5499999999999999,contemp,92,134.33,8.88882512603393,116,155
contemp,PRanto13,0.5499999999999999,ideal,89,132.39,9.421547407700901,113,166
contemp,PRanto13,0.5499999999999999,non_frag,95,133.46,9.961968082703743,112,154
contemp,PRanto13,0.5999999999999999,contemp,97,130.83,9.024159492465465,109,150
contemp,PRanto13,0.5999999999999999,ideal,92,130.73,10.484095699022525,105,164
contemp,PRanto13,0.5999999999999999,non_frag,87,131.66,9.094587134747522,110,159
contemp,PRanto13,0.6499999999999999,contemp,94,131.94,10.409610943738484,108,162
contemp,PRanto13,0.6499999999999999,ideal,91,133,8.691107727749872,105,164
contemp,PRanto13,0.6499999999999999,non_frag,95,132.46,9.348926368435269,109,164
contemp,PRanto13,0.7,contemp,95,133.59,9.358294543755115,115,156
contemp,PRanto13,0.7,ideal,90,134.14,9.279084768521846,109,154
contemp,PRanto13,0.7,non_frag,93,133.42,8.285535650161734,112,156
contemp,PRanto13,0.75,contemp,94,128.57,9.862954871025153,108,154
contemp,PRanto13,0.75,ideal,88,131.91,9.23114512961639,110,159
contemp,PRanto13,0.75,non_frag,88,130.8,9.464447029581684,109,151
contemp,PRanto13,0.7999999999999999,contemp,88,132.93,8.685591226249077,115,151
contemp,PRanto13,0.7999999999999999,ideal,92,130.95,7.967579509005431,102,149
contemp,PRanto13,0.7999999999999999,non_frag,92,130.56,9.804472283997583,109,154
contemp,PRanto13,0.85,contemp,94,129.49,9.69483357153685,111,159
contemp,PRanto13,0.85,ideal,93,130.58,8.683177745363489,113,149
contemp,PRanto13,0.85,non_frag,92,130.45,9.387693426970646,108,148
contemp,PRanto13,0.8999999999999999,contemp,93,130.98,10.335757291455657,110,157
contemp,PRanto13,0.8999999999999999,ideal,90,130.59,9.258460504268024,105,151
contemp,PRanto13,0.8999999999999999,non_frag,94,132.74,9.081694319738565,116,161
contemp,PRanto13,0.95,contemp,96,132.55,8.455916582637583,110,148
contemp,PRanto13,0.95,ideal,92,134,10.759069465226803,96,162
contemp,PRanto13,0.95,non_frag,93,132.97,9.590035864311869,112,168
contemp,PRanto13,0.99,contemp,94,134.81,10.24418534258988,105,166
contemp,PRanto13,0.99,ideal,95,134.96,9.749301969314976,114,161
contemp,PRanto13,0.99,non_frag,94,132.3,9.393206227498853,105,154
contemp,PRanto14,0.05,contemp,71,72.68,8.219071195283036,53,95
contemp,PRanto14,0.05,ideal,68,73.46,8.065915316874452,55,91
contemp,PRanto14,0.05,non_frag,76,71.63,6.537622278053776,57,92
contemp,PRanto14,0.09999999999999988,contemp,32,70.82,8.594548424801772,48,97
contemp,PRanto14,0.09999999999999988,ideal,40,71.3,7.471832628497698,54,88
contemp,PRanto14,0.09999999999999988,non_frag,48,68.3,7.808956266992278,47,87
contemp,PRanto14,0.1499999999999999,contemp,3,71.87,7.485548366247749,53,93
contemp,PRanto14,0.1499999999999999,ideal,7,72.51,7.27455090772557,58,92
contemp,PRanto14,0.1499999999999999,non_frag,10,71.16,7.87749639764751,55,89
contemp,PRanto14,0.19999999999999996,contemp,8,74.38,7.364643901641124,55,98
contemp,PRanto14,0.19999999999999996,ideal,7,71.78,6.3222870174734345,56,94
contemp,PRanto14,0.19999999999999996,non_frag,9,72.73,7.0622842328710185,57,94
contemp,PRanto14,0.2499999999999999,contemp,2,72.4,6.416519085276469,55,84
contemp,PRanto14,0.2499999999999999,ideal,1,71.34,7.0984704569564014,56,89
contemp,PRanto14,0.2499999999999999,non_frag,2,73.07,6.975071050650033,56,90
contemp,PRanto14,0.29999999999999993,contemp,4,73.91,6.821082884496546,58,92
contemp,PRanto14,0.29999999999999993,ideal,3,73.17,6.5382402723199045,58,87
contemp,PRanto14,0.29999999999999993,non_frag,4,73.02,6.62712515943285,59,88
contemp,PRanto14,0.34999999999999987,contemp,4,74.37,6.693363213744725,54,92
contemp,PRanto14,0.34999999999999987,ideal,5,73.93,6.743878631017835,60,94
contemp,PRanto14,0.34999999999999987,non_frag,2,74.24,5.971514874718968,60,87
contemp,PRanto14,0.3999999999999999,contemp,0,71.54,6.515591246612182,53,88
contemp,PRanto14,0.3999999999999999,ideal,2,72.02,6.871078312151388,54,90
contemp,PRanto14,0.3999999999999999,non_frag,2,72.21,6.73944367215136,54,90
contemp,PRanto14,0.45,contemp,2,71.07,6.5013673775428025,57,92
contemp,PRanto14,0.45,ideal,0,71.13,6.638813025220577,52,87
contemp,PRanto14,0.45,non_frag,1,70.79,6.164897371080851,60,85
contemp,PRanto14,0.49999999999999994,contemp,2,73.7,7.253699857049616,58,93
contemp,PRanto14,0.49999999999999994,ideal,2,72.7,5.9382342714502485,57,86
contemp,PRanto14,0.49999999999999994,non_frag,4,73.28,5.937519803263094,59,88
contemp,PRanto14,0.5499999999999999,contemp,2,73.51,7.056045477303684,59,93
contemp,PRanto14,0.5499999999999999,ideal,1,73.11,6.36260381233401,57,91
contemp,PRanto14,0.5499999999999999,non_frag,1,72.93,6.3742775387814845,60,89
contemp,PRanto14,0.5999999999999999,contemp,1,71.72,6.829940029610861,58,89
contemp,PRanto14,0.5999999999999999,ideal,2,72.63,7.3301025941254085,55,95
contemp,PRanto14,0.5999999999999999,non_frag,4,71.58,6.618278942566274,54,88
contemp,PRanto14,0.6499999999999999,contemp,1,72.99,6.511055089909652,58,92
contemp,PRanto14,0.6499999999999999,ideal,1,71.61,6.791103806384563,56,95
contemp,PRanto14,0.6499999999999999,non_frag,1,71.21,7.252021661703596,57,92
contemp,PRanto14,0.7,contemp,1,73.17,7.1365540732488,57,91
contemp,PRanto14,0.7,ideal,2,74.53,7.012910172739209,58,93
contemp,PRanto14,0.7,non_frag,0,74.09,7.0282187349184415,60,89
contemp,PRanto14,0.75,contemp,0,71.59,7.654265332334501,46,89
contemp,PRanto14,0.75,ideal,6,74.12,7.2114947525222926,54,94
contemp,PRanto14,0.75,non_frag,2,73.01,6.920172532443673,58,94
contemp,PRanto14,0.7999999999999999,contemp,4,74.02,6.4775915214832676,61,92
contemp,PRanto14,0.7999999999999999,ideal,3,73.02,6.88282887578453,60,90
contemp,PRanto14,0.7999999999999999,non_frag,1,73.11,6.391115993029984,58,88
contemp,PRanto14,0.85,contemp,1,73.39,7.0737742986529355,54,92
contemp,PRanto14,0.85,ideal,1,74.79,7.197495355603878,55,94
contemp,PRanto14,0.85,non_frag,3,72.31,7.380967881564509,56,90
contemp,PRanto14,0.8999999999999999,contemp,5,74.42,7.254646717097876,57,94
contemp,PRanto14,0.8999999999999999,ideal,4,72.03,7.799838123158374,51,88
contemp,PRanto14,0.8999999999999999,non_frag,6,72.67,6.771978807534543,54,93
contemp,PRanto14,0.95,contemp,2,73.05,7.095844565730714,57,101
contemp,PRanto14,0.95,ideal,3,73.34,7.165038574758532,52,91
contemp,PRanto14,0.95,non_frag,4,72.79,7.529464010328244,57,92
contemp,PRanto14,0.99,contemp,1,71.54,7.663925728747479,52,101
contemp,PRanto14,0.99,ideal,4,69.5,6.615714380751089,55,86
contemp,PRanto14,0.99,non_frag,1,69.73,5.873850629027028,52,83
contemp,PRanto15,0.05,contemp,97,147.14,9.657801577643399,124,169
contemp,PRanto15,0.05,ideal,93,142.12,10.24870526437167,115,166
contemp,PRanto15,0.05,non_frag,90,138.66,10.309571898351198,116,165
contemp,PRanto15,0.09999999999999988,contemp,100,143.39,9.912643696335758,119,164
contemp,PRanto15,0.09999999999999988,ideal,100,142.86,9.657801577643399,123,170
contemp,PRanto15,0.09999999999999988,non_frag,100,140.91,9.716272927206173,120,160
contemp,PRanto15,0.1499999999999999,contemp,100,141.79,9.446601655001805,122,166
contemp,PRanto15,0.1499999999999999,ideal,100,144.03,10.228159781957482,122,171
contemp,PRanto15,0.1499999999999999,non_frag,100,142.65,8.971757032065918,121,164
contemp,PRanto15,0.19999999999999996,contemp,100,140.52,10.499138973835864,109,175
contemp,PRanto15,0.19999999999999996,ideal,99,139.36,9.14476170639053,118,162
contemp,PRanto15,0.19999999999999996,non_frag,98,138.95,9.102530450707683,117,166
contemp,PRanto15,0.2499999999999999,contemp,100,143.27,9.518567713323854,118,167
contemp,PRanto15,0.2499999999999999,ideal,100,142.41,8.908167855707173,117,161
contemp,PRanto15,0.2499999999999999,non_frag,100,140.03,9.005559450145283,119,164
contemp,PRanto15,0.29999999999999993,contemp,100,140.4,9.203644425284514,119,164
contemp,PRanto15,0.29999999999999993,ideal,100,142.15,8.782874750836932,120,169
contemp,PRanto15,0.29999999999999993,non_frag,99,141.68,8.670022660252563,118,166
contemp,PRanto15,0.34999999999999987,contemp,100,145.66,9.572920561709894,117,167
contemp,PRanto15,0.34999999999999987,ideal,99,144.21,11.288946054893833,121,182
contemp,PRanto15,0.34999999999999987,non_frag,100,145.25,10.270458764452698,119,167
contemp,PRanto15,0.3999999999999999,contemp,100,142.05,9.40811491546666,119,161
contemp,PRanto15,0.3999999999999999,ideal,100,140.14,9.180589976860546,117,163
contemp,PRanto15,0.3999999999999999,non_frag,100,142.6,9.72864145944667,115,159
contemp,PRanto15,0.45,contemp,99,142,10.918430345618422,117,174
contemp,PRanto15,0.45,ideal,100,143.38,8.612628735605277,121,167
contemp,PRanto15,0.45,non_frag,100,143.12,10.001292845720426,118,162
contemp,PRanto15,0.49999999999999994,contemp,100,143.04,8.986993969401594,119,165
contemp,PRanto15,0.49999999999999994,ideal,100,144.03,8.271229190587837,123,169
contemp,PRanto15,0.49999999999999994,non_frag,99,143.26,9.503449666071555,118,174
contemp,PRanto15,0.5499999999999999,contemp,100,143.39,10.200906079779621,111,169
contemp,PRanto15,0.5499999999999999,ideal,100,143.53,9.731190091970284,119,170
contemp,PRanto15,0.5499999999999999,non_frag,99,142.38,8.93611444723832,121,164
