contraste,tipo,Uefeito,Q_0.05,Q_0.5,Q_0.95
Área per se,apenas fixo,0.7247480012449591,-5.681335476016227,-4.14089193447259,-2.5783283166018607
Área per se,apenas fixo,0.7313862344568066,-5.772915918275098,-4.195610938323583,-2.5949165363910547
Área per se,apenas fixo,0.7380244676686541,-5.867319559194134,-4.250734612848774,-2.6092388338436776
Área per se,apenas fixo,0.7446627008805017,-5.958225598643011,-4.305827981465099,-2.6247971176552185
Área per se,apenas fixo,0.7513009340923492,-6.054416249512388,-4.363171454320893,-2.641828184417364
Área per se,apenas fixo,0.7579391673041967,-6.154680429227671,-4.419774704456595,-2.6535332373087654
Área per se,apenas fixo,0.7645774005160443,-6.256375228622834,-4.4736230570906965,-2.67502044624892
Área per se,apenas fixo,0.7712156337278918,-6.359218996865742,-4.530947089512451,-2.6866313601490823
Área per se,apenas fixo,0.7778538669397393,-6.460168040208533,-4.58255198828495,-2.6979273172046563
Área per se,apenas fixo,0.7844921001515869,-6.549857031263129,-4.633551271778958,-2.7159554909369703
Área per se,apenas fixo,0.7911303333634344,-6.654418526373377,-4.689178235184653,-2.732925008678864
Área per se,apenas fixo,0.797768566575282,-6.758985716603316,-4.745714593115989,-2.7427184623599206
Área per se,apenas fixo,0.8044067997871295,-6.861145127184596,-4.797454887455159,-2.757923060305175
Área per se,apenas fixo,0.811045032998977,-6.959621721846104,-4.851081385628273,-2.774434599186856
Área per se,apenas fixo,0.8176832662108244,-7.05950173671193,-4.909020568374433,-2.7937702201430366
Área per se,apenas fixo,0.824321499422672,-7.1612941440300775,-4.9643286619331555,-2.80966908445965
Área per se,apenas fixo,0.8309597326345195,-7.266579196590216,-5.0176724984375065,-2.817588109566899
Área per se,apenas fixo,0.837597965846367,-7.370047781117969,-5.07206024175888,-2.8236160899964213
Área per se,apenas fixo,0.8442361990582146,-7.471824879847419,-5.128148931079067,-2.8304927357747025
Área per se,apenas fixo,0.8508744322700621,-7.569173395101723,-5.18174191650375,-2.8353320155682775
Área per se,apenas fixo,0.8575126654819096,-7.672192497720574,-5.234227102142846,-2.840950791675756
Área per se,apenas fixo,0.8641508986937572,-7.783591080458422,-5.2862813272781075,-2.8467644861235137
Área per se,apenas fixo,0.8707891319056047,-7.895163183264561,-5.344991341865459,-2.8525929285247003
Área per se,apenas fixo,0.8774273651174522,-7.999879519307176,-5.408758718976806,-2.858657809352884
Área per se,apenas fixo,0.8840655983292998,-8.101092391124897,-5.466386603816879,-2.8672286688503505
Área per se,apenas fixo,0.8907038315411473,-8.202971697135025,-5.519643142072785,-2.8803779624651233
Área per se,apenas fixo,0.8973420647529948,-8.301764752015593,-5.573217724247207,-2.8871725562300337
Área per se,apenas fixo,-0.09980863795389608,-0.6162605245976356,-0.0654927908438971,0.502247269159675
Área per se,apenas fixo,-0.09208934836681039,-0.5499219126733588,-0.05596420668513393,0.4439632510685619
Área per se,apenas fixo,-0.08437005877972471,-0.48787864224491195,-0.04474744441586644,0.3964354713309801
Área per se,apenas fixo,-0.07665076919263902,-0.424204499231719,-0.03655933023048408,0.35276147212503073
Área per se,apenas fixo,-0.06893147960555335,-0.36445598725063433,-0.030998021336325447,0.3098118733282889
Área per se,apenas fixo,-0.06121219001846766,-0.31460584981067125,-0.021104347660509556,0.2745443823171843
Área per se,apenas fixo,-0.053492900431381975,-0.2632672481565424,-0.012547749520665886,0.24443299091413173
Área per se,apenas fixo,-0.04577361084429629,-0.21866100569515312,-0.0028628538293546495,0.21842191063110508
Área per se,apenas fixo,-0.03805432125721061,-0.1761495542395508,0.007261003503297099,0.19821308937086715
Área per se,apenas fixo,-0.030335031670124926,-0.1401971748320097,0.017683379526582416,0.18421537816508604
Área per se,apenas fixo,-0.022615742083039236,-0.10397284542563195,0.030714197586022958,0.1719616854234758
Área per se,apenas fixo,-0.01489645249595356,-0.07260398808853265,0.046267969938422415,0.16986861520885047
Área per se,apenas fixo,-0.007177162908867871,-0.04591554838816278,0.061332536629925424,0.1699997708038689
Área per se,apenas fixo,5.421266782178052e-4,-0.02137691725653086,0.07923207430498912,0.17794105772810104
Área per se,apenas fixo,0.008261416265303495,-0.0017159908393700116,0.09985386984983335,0.19285722177045206
Área per se,apenas fixo,0.01598070585238917,0.019698722780537904,0.12310943410418557,0.21770787740691144
Área per se,apenas fixo,0.02369999543947486,0.04092026349747766,0.15013346733187444,0.25308615834837234
Área per se,apenas fixo,0.03141928502656055,0.06553029492928923,0.18093437834223647,0.2949504150745498
Área per se,apenas fixo,0.039138574613646226,0.08970001065936462,0.21739328669065558,0.34301730511233663
Área per se,apenas fixo,0.0468578642007319,0.12058897860033709,0.25917980922324546,0.39813950696504946
Área per se,apenas fixo,0.054577153787817606,0.15443766287985458,0.30400173877710185,0.45537165914071887
Área per se,apenas fixo,0.06229644337490328,0.18532077136992842,0.3504944125240042,0.5151715832536058
Área per se,apenas fixo,0.07001573296198896,0.21708224525449218,0.3948391367301371,0.57697177608704
Área per se,apenas fixo,0.07773502254907463,0.24555945676905974,0.43886210970337103,0.6364218950641282
Área per se,apenas fixo,0.08545431213616034,0.2692053236668806,0.4794869841293232,0.6950035029998487
Área per se,apenas fixo,0.09317360172324601,0.29441265233141295,0.5175020692193139,0.748419209192309
Área per se,apenas fixo,0.10089289131033169,0.3177107019339095,0.5527738703897791,0.7981353024332521
Área per se,apenas fixo,0.10861218089741739,0.3376693445233401,0.5857936608420563,0.846236081807932
Área per se,apenas fixo,0.11633147048450307,0.3563373684458698,0.6181784313796486,0.8870700251782874
Área per se,apenas fixo,0.12405076007158874,0.37139133065366287,0.6440662126703572,0.9241009683320575
Área per se,apenas fixo,0.13177004965867442,0.3841058483752953,0.666771831084731,0.9573803972612558
Área per se,apenas fixo,0.13948933924576012,0.39279633201213804,0.6871742768679288,0.988587092193119
Área per se,apenas fixo,0.1472086288328458,0.39913276961993527,0.7047152186083308,1.011903016396774
Área per se,apenas fixo,0.1549279184199315,0.40519004781270224,0.717863421260619,1.034881981778986
Área per se,apenas fixo,0.16264720800701718,0.40646157808017724,0.7281193798595037,1.0533394529519637
Área per se,apenas fixo,0.17036649759410286,0.40432821534317537,0.7355397100821183,1.0689372804933164
Área per se,apenas fixo,0.17808578718118853,0.4051534935548769,0.7429380712193915,1.079203313802885
Área per se,apenas fixo,0.1858050767682742,0.40104581498793096,0.7460950614462938,1.0903183217502919
Área per se,apenas fixo,0.19352436635535988,0.3880116119498745,0.7471019466688592,1.098398229079135
Área per se,apenas fixo,0.20124365594244556,0.37902451977069124,0.7437564317132145,1.1018941647224896
Área per se,apenas fixo,0.2089629455295313,0.36253403113281724,0.736897530893612,1.1062319458360632
Área per se,apenas fixo,0.21668223511661697,0.3465668698078319,0.7289542781241921,1.106627400033396
Área per se,apenas fixo,0.22440152470370264,0.3310993410364236,0.7188384909732678,1.105893438077682
Área per se,apenas fixo,0.23212081429078832,0.30978982435122016,0.7047910370585695,1.0985131415832476
Área per se,apenas fixo,0.239840103877874,0.28644456769249715,0.6903260412838361,1.0892244291274642
Área per se,apenas fixo,0.24755939346495967,0.25930898154841886,0.670564008978879,1.074940613115616
Área per se,apenas fixo,0.2552786830520454,0.23510293779855454,0.6507934644525593,1.057595092698683
Área per se,apenas fixo,0.26299797263913105,0.2075366863588324,0.6260033369151772,1.0419633765874918
Área per se,apenas fixo,0.2707172622262167,0.1779175165150757,0.6000296947595961,1.0177624262755725
Área per se,apenas fixo,0.2784365518133024,0.1445350462083912,0.5711581684217163,0.9920022063133492
Área per se,apenas fixo,0.2861558414003881,0.10756350609002878,0.5379304444343845,0.9668673802583537
Área per se,apenas fixo,0.29387513098747375,0.07281525608118891,0.5033461146895959,0.9380745007157062
Área per se,apenas fixo,0.30159442057455943,0.034837017914440604,0.4670166030305347,0.9070269424221307
Área per se,apenas fixo,0.3093137101616451,-0.005947962595947381,0.42750240178877735,0.8670137253696983
Área per se,apenas fixo,0.3170329997487309,-0.05213965012545382,0.3837153772750101,0.8270764421680048
Área per se,apenas fixo,0.32475228933581657,-0.09774051357492114,0.3405597107315937,0.7883661841964358
Área per se,apenas fixo,0.33247157892290224,-0.14690323969316865,0.29566459634049497,0.7445615523137491
Área per se,apenas fixo,0.3401908685099879,-0.19411068767062722,0.248756881814393,0.6973179710999468
Área per se,apenas fixo,0.3479101580970736,-0.24022973906447365,0.1988162791767792,0.6447873718095549
Área per se,apenas fixo,0.35562944768415927,-0.2926878605911554,0.14706951297856968,0.5927294486113903
Área per se,apenas fixo,0.36334873727124495,-0.3488272666622455,0.09321478479671762,0.5367671770825063
Área per se,apenas fixo,0.3710680268583306,-0.40914160572540315,0.03586508687183362,0.4793133973377536
Área per se,apenas fixo,0.3787873164454163,-0.46571841965706084,-0.02258957542117503,0.41932569319816926
Área per se,apenas fixo,0.386506606032502,-0.5271564433770728,-0.08465215944253235,0.3577281206780995
Área per se,apenas fixo,0.39422589561958765,-0.5930707626262661,-0.14738808710706733,0.2929046884357128
Área per se,apenas fixo,0.40194518520667344,-0.6563266049944795,-0.21102938872395044,0.22730808546696912
Área per se,apenas fixo,0.4096644747937591,-0.7201553796857656,-0.2744109144125512,0.16013232889442475
Área per se,apenas fixo,0.4173837643808448,-0.789325947134994,-0.3416783466887562,0.09096678751775851
Área per se,apenas fixo,0.42510305396793047,-0.8620972907874158,-0.41286107730991306,0.02249369466701655
Área per se,apenas fixo,0.43282234355501614,-0.9377051789286088,-0.4861709833302984,-0.04863179654572584
Área per se,apenas fixo,0.4405416331421018,-1.0103983432856438,-0.5621820176264791,-0.12578846869264138
Área per se,apenas fixo,0.4482609227291875,-1.0910637340204474,-0.6386143372132356,-0.20171495990207272
Área per se,apenas fixo,0.45598021231627317,-1.1690603546278038,-0.7184925773715096,-0.27865596870049786
Área per se,apenas fixo,0.46369950190335885,-1.2519380507603373,-0.7976057573382835,-0.35618970964090196
Área per se,apenas fixo,0.4714187914904445,-1.3383855536655227,-0.8792305599702437,-0.4333172351852344
Área per se,apenas fixo,0.4791380810775302,-1.4213176370287801,-0.9630867786237252,-0.5159616040094057
Área per se,apenas fixo,0.4868573706646159,-1.5119634431464517,-1.0493240754991444,-0.6002283164526352
Área per se,apenas fixo,0.49457666025170155,-1.6068848666079614,-1.1372333118627054,-0.678569576348726
Área per se,apenas fixo,0.5022959498387872,-1.706492152732455,-1.2285626716519682,-0.754370078729694
Área per se,apenas fixo,0.510015239425873,-1.8098659902859782,-1.3243523956206054,-0.8365454228537885
Área per se,apenas fixo,0.5177345290129587,-1.9089868132621854,-1.4185643578477765,-0.9244200524209072
Área per se,apenas fixo,0.5254538186000444,-2.0235124314591175,-1.5111698265469764,-1.0097981791696533
Área per se,apenas fixo,0.53317310818713,-2.1351655890154753,-1.607987688295479,-1.091557346174671
Área per se,apenas fixo,0.5408923977742157,-2.242513068521553,-1.706463628735123,-1.1729762823138767
Área per se,apenas fixo,0.5486116873613014,-2.3568532151413417,-1.8040517659515962,-1.2635562113776413
Área per se,apenas fixo,0.5563309769483871,-2.4722936479989053,-1.903015770190807,-1.3521006376698643
Área per se,apenas fixo,0.5640502665354727,-2.592545746102943,-2.007208492574094,-1.4412789082967983
Área per se,apenas fixo,0.5717695561225584,-2.712525968789438,-2.109604754558102,-1.529926511304714
Área per se,apenas fixo,0.5794888457096441,-2.839127484459844,-2.213789018885923,-1.610293532505817
Área per se,apenas fixo,0.5872081352967298,-2.967402823753153,-2.322307435181901,-1.6974770998594728
Área per se,apenas fixo,0.5949274248838154,-3.1060739901793646,-2.4330590363165028,-1.7894469374526591
Área per se,apenas fixo,0.6026467144709011,-3.241417956962117,-2.543843225323899,-1.8843098211251115
Área per se,apenas fixo,0.6103660040579868,-3.381754737344081,-2.6538602959108837,-1.9730766598847227
Área per se,apenas fixo,0.6180852936450726,-3.5236420884419193,-2.769667224002797,-2.0625443790212117
Área per se,apenas fixo,0.6258045832321583,-3.6706484597232882,-2.88204780431644,-2.14812396286709
Área per se,apenas fixo,0.6335238728192439,-3.811144228577792,-3.0000670396322255,-2.232919017753135
Área per se,apenas fixo,0.6412431624063296,-3.953654151581759,-3.1160379589009968,-2.317654129799026
Área per se,apenas fixo,0.6489624519934153,-4.103863506508969,-3.2357207845530507,-2.4106657229649726
Área per se,apenas fixo,0.656681741580501,-4.260795477352626,-3.354988560846649,-2.5049387879847016
Área per se,apenas fixo,0.6644010311675866,-4.407235047005231,-3.4786900937450604,-2.5946618080842048
Área per se,apenas fixo,0.6721203207546723,-4.566603391180009,-3.5978515908479807,-2.682797562204213
Área per se,apenas fixo,0.679839610341758,-4.721942042120242,-3.719498145381391,-2.7757576060402305
Área per se,apenas fixo,0.6875588999288437,-4.8741567085653985,-3.8467282498508686,-2.859161193553522
Área per se,apenas fixo,0.6952781895159293,-5.0374472207541885,-3.9701421527207628,-2.945604408289564
Área per se,apenas fixo,0.702997479103015,-5.208349604200772,-4.09095772076016,-3.035256910834555
Área per se,apenas fixo,0.7107167686901007,-5.377705153613105,-4.216017372667025,-3.1279371968169887
Área per se,apenas fixo,0.7184360582771864,-5.553705041195357,-4.343683125226877,-3.2208034969774473
Área per se,apenas fixo,0.7261553478642722,-5.731340812637791,-4.469943454998554,-3.3188912534630486
Área per se,apenas fixo,0.7338746374513578,-5.902341616124457,-4.598901278074598,-3.4128426727149566
Área per se,apenas fixo,0.7415939270384435,-6.072810962331975,-4.733729303885166,-3.5082189688348855
Área per se,apenas fixo,0.7493132166255292,-6.24458265751705,-4.868672588237621,-3.6010561290193346
Área per se,apenas fixo,0.7570325062126149,-6.413585503290817,-4.999306073386143,-3.6851921724920724
Área per se,apenas fixo,0.7647517957997005,-6.58858868474043,-5.133560758355291,-3.779364029897481
Área per se,apenas fixo,0.7724710853867862,-6.758027101467632,-5.268191184117754,-3.8721050835176656
Área per se,apenas fixo,0.7801903749738719,-6.936553336562989,-5.409203613252661,-3.962483475846646
Área per se,apenas fixo,0.7879096645609576,-7.116374219586935,-5.547687650466895,-4.055455652708361
Área per se,apenas fixo,0.7956289541480432,-7.298205539972817,-5.685748532429515,-4.149299804483724
Área per se,apenas fixo,0.8033482437351289,-7.4828930432013046,-5.82132093443357,-4.245260598272988
Área per se,apenas fixo,0.8110675333222146,-7.673045764270799,-5.958034260901285,-4.343689206134489
Área per se,apenas fixo,0.8187868229093003,-7.863494759287061,-6.096919956421999,-4.439544294516059
Área per se,apenas fixo,0.826506112496386,-8.051408268230478,-6.234023577852618,-4.539007523039438
Área per se,apenas fixo,0.8342254020834717,-8.237682346136438,-6.376340713989119,-4.63877606482606
Área per se,apenas fixo,0.8419446916705574,-8.433622010589913,-6.5194612759496735,-4.737879074324236
Área per se,apenas fixo,0.8496639812576431,-8.631819352207376,-6.66113073060456,-4.836270089476629
Área per se,apenas fixo,0.8573832708447288,-8.819998309990417,-6.804348898512311,-4.932945999319361
Área per se,apenas fixo,0.8651025604318144,-9.005016862085476,-6.94962161941206,-5.0298621920925095
Área per se,apenas fixo,0.8728218500189001,-9.191031022384996,-7.096558828890459,-5.131768245862155
Área per se,apenas fixo,0.8805411396059858,-9.384888504033698,-7.241243360124089,-5.231517036974815
Área per se,apenas fixo,0.8882604291930715,-9.581667796854395,-7.3877650173293565,-5.3337142749588695
Área per se,apenas fixo,0.8959797187801571,-9.775950471253115,-7.534607596035241,-5.43251218954679
Área per se,apenas fixo,0.9036990083672429,-9.976727007283987,-7.681585567130192,-5.532198877439705
Área per se,apenas fixo,0.9114182979543286,-10.176406169280769,-7.8297795540225215,-5.637525125011432
Área per se,apenas fixo,0.9191375875414143,-10.378030286049793,-7.977103523009689,-5.7368281450538205
Área per se,apenas fixo,0.9268568771285,-10.580287574602865,-8.121550946014874,-5.836350574607474
